notice_id,scenario_id,event_id,source_type,wording_variant,benchmark_split,uncertainty_case,report_timestep,text,canonical
OPS-106-severity_change-clean,v3_charger7_relay,OPS-106,ocpp,clean,test,severity_change,12,Operations notice OPS-106. A verified correction supersedes the previous estimate for protection-relay indication on EVSE-07 that may be a sensor fault. EVSE-07 unavailability probability 1-1. Confidence 0.88. Field information and initial telemetry conflict where stated. Verified correction: supersede the earlier values and replan now.,"{""event_id"":""OPS-106"",""source_type"":""ocpp"",""event_type"":""charger_fault"",""phase"":""severity_change"",""affected_buses"":[],""affected_chargers"":[7],""effective_timestep"":12,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.88,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""charger_unavailability_probability"",""asset_id"":7,""lower_bound"":1.0,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""probability"",""selection_policy"":""confirmed_unavailable""}],""recommended_action"":""optimize"",""rationale"":""A verified correction supersedes earlier values and requires reoptimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[7]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-106-recovery-clean,v3_charger7_relay,OPS-106,ocpp,clean,test,recovery,14,Operations notice OPS-106. The affected buses and chargers for protection-relay indication on EVSE-07 that may be a sensor fault are confirmed back to normal. Confidence 0.96. Field information and initial telemetry conflict where stated. Recovery confirmed: restore nominal assumptions and replan now.,"{""event_id"":""OPS-106"",""source_type"":""ocpp"",""event_type"":""charger_fault"",""phase"":""recovery"",""affected_buses"":[],""affected_chargers"":[7],""effective_timestep"":14,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.96,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""charger_unavailability_probability"",""asset_id"":7,""lower_bound"":0.0,""upper_bound"":0.0,""selected_value"":0.0,""unit"":""probability"",""selection_policy"":""restored_nominal""}],""recommended_action"":""optimize"",""rationale"":""Confirmed recovery restores nominal optimizer assumptions.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-106-stable-clean,v3_charger7_relay,OPS-106,ocpp,clean,test,stable,15,Operations notice OPS-106. Post-recovery monitoring is normal; a message about a break-room charger is unrelated to fleet operations. Confidence 1.00. Field information and initial telemetry conflict where stated. No new operational restriction; no replan is needed.,"{""event_id"":""OPS-106"",""source_type"":""ocpp"",""event_type"":""informational"",""phase"":""stable"",""affected_buses"":[],""affected_chargers"":[],""effective_timestep"":15,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":1.0,""provisional"":false,""conflicting_evidence"":[],""estimates"":[],""recommended_action"":""wait"",""rationale"":""Post-recovery chatter contains no new operational restriction.""},""material"":false,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-106-warning-single_message,v3_charger7_relay,OPS-106,driver_chat,single_message,test,warning,9,Maintenance re OPS-106: A conditional warning was raised for protection-relay indication on EVSE-07 that may be a sensor fault. EVSE-07 unavailability probability 0.75-1. dashboard is a bit flaky; conf 0.45. Request confirmation and do not replan yet.,"{""event_id"":""OPS-106"",""source_type"":""driver_chat"",""event_type"":""charger_fault"",""phase"":""warning"",""affected_buses"":[],""affected_chargers"":[7],""effective_timestep"":9,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.45,""provisional"":true,""conflicting_evidence"":[""field_report_vs_initial_telemetry""],""estimates"":[{""parameter"":""charger_unavailability_probability"",""asset_id"":7,""lower_bound"":0.75,""upper_bound"":1.0,""selected_value"":null,""unit"":""probability"",""selection_policy"":""no_update_pending_confirmation""}],""recommended_action"":""request_confirmation"",""rationale"":""Conditional warning lacks confirmation; request confirmation without changing optimizer inputs.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-106-onset-single_message,v3_charger7_relay,OPS-106,driver_chat,single_message,test,onset,10,Maintenance re OPS-106: The event is now confirmed for protection-relay indication on EVSE-07 that may be a sensor fault. EVSE-07 unavailability probability 0.75-1. dashboard is a bit flaky; conf 0.72. Confirmed material: apply the conservative bound provisionally and replan now.,"{""event_id"":""OPS-106"",""source_type"":""driver_chat"",""event_type"":""charger_fault"",""phase"":""onset"",""affected_buses"":[],""affected_chargers"":[7],""effective_timestep"":10,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.72,""provisional"":true,""conflicting_evidence"":[""field_estimate_vs_fluctuating_dashboard""],""estimates"":[{""parameter"":""charger_unavailability_probability"",""asset_id"":7,""lower_bound"":0.75,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""probability"",""selection_policy"":""confirmed_unavailable""}],""recommended_action"":""optimize"",""rationale"":""Material event is confirmed; apply the frozen conservative parameter policy provisionally.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[7]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-106-persistence-single_message,v3_charger7_relay,OPS-106,driver_chat,single_message,test,persistence,11,Maintenance re OPS-106: The same event remains active. Field reports persist but delayed telemetry still disagrees. EVSE-07 unavailability probability 0.75-1. dashboard is a bit flaky; conf 0.60. No selected value changed; keep the current plan and wait.,"{""event_id"":""OPS-106"",""source_type"":""driver_chat"",""event_type"":""charger_fault"",""phase"":""persistence"",""affected_buses"":[],""affected_chargers"":[7],""effective_timestep"":11,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.6,""provisional"":true,""conflicting_evidence"":[""driver_or_maintenance_report_vs_delayed_telemetry""],""estimates"":[{""parameter"":""charger_unavailability_probability"",""asset_id"":7,""lower_bound"":0.75,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""probability"",""selection_policy"":""confirmed_unavailable""}],""recommended_action"":""wait"",""rationale"":""No selected operational value has changed; wait and avoid duplicate optimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[7]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-106-severity_change-single_message,v3_charger7_relay,OPS-106,driver_chat,single_message,test,severity_change,12,Maintenance re OPS-106: A verified correction supersedes the previous estimate for protection-relay indication on EVSE-07 that may be a sensor fault. EVSE-07 unavailability probability 1-1. dashboard is a bit flaky; conf 0.88. Verified correction: supersede the earlier values and replan now.,"{""event_id"":""OPS-106"",""source_type"":""driver_chat"",""event_type"":""charger_fault"",""phase"":""severity_change"",""affected_buses"":[],""affected_chargers"":[7],""effective_timestep"":12,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.88,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""charger_unavailability_probability"",""asset_id"":7,""lower_bound"":1.0,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""probability"",""selection_policy"":""confirmed_unavailable""}],""recommended_action"":""optimize"",""rationale"":""A verified correction supersedes earlier values and requires reoptimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[7]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-106-recovery-single_message,v3_charger7_relay,OPS-106,driver_chat,single_message,test,recovery,14,Maintenance re OPS-106: The affected buses and chargers for protection-relay indication on EVSE-07 that may be a sensor fault are confirmed back to normal. dashboard is a bit flaky; conf 0.96. Recovery confirmed: restore nominal assumptions and replan now.,"{""event_id"":""OPS-106"",""source_type"":""driver_chat"",""event_type"":""charger_fault"",""phase"":""recovery"",""affected_buses"":[],""affected_chargers"":[7],""effective_timestep"":14,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":0.96,""provisional"":false,""conflicting_evidence"":[],""estimates"":[{""parameter"":""charger_unavailability_probability"",""asset_id"":7,""lower_bound"":0.0,""upper_bound"":0.0,""selected_value"":0.0,""unit"":""probability"",""selection_policy"":""restored_nominal""}],""recommended_action"":""optimize"",""rationale"":""Confirmed recovery restores nominal optimizer assumptions.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-106-stable-single_message,v3_charger7_relay,OPS-106,driver_chat,single_message,test,stable,15,Maintenance re OPS-106: Post-recovery monitoring is normal; a message about a break-room charger is unrelated to fleet operations. dashboard is a bit flaky; conf 1.00. No new operational restriction; no replan is needed.,"{""event_id"":""OPS-106"",""source_type"":""driver_chat"",""event_type"":""informational"",""phase"":""stable"",""affected_buses"":[],""affected_chargers"":[],""effective_timestep"":15,""expected_end_timestep"":null,""uncertainty"":false,""uncertainty_details"":{""confidence_level"":1.0,""provisional"":false,""conflicting_evidence"":[],""estimates"":[],""recommended_action"":""wait"",""rationale"":""Post-recovery chatter contains no new operational restriction.""},""material"":false,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-106-warning-driver_chat,v3_charger7_relay,OPS-106,driver_chat,driver_chat,test,warning,9,"[OPS-106] Maintenance: Heads-up only—if the protection-relay indication on EVSE-07 that may be a sensor fault is real, the relay-fault likelihood runs from seventy-five to one hundred percent.
Telemetry desk: First screen is lagging and I cannot corroborate that yet.
Dispatcher: Confidence is about 45 percent. Could someone verify before we touch the schedule?","{""event_id"":""OPS-106"",""source_type"":""driver_chat"",""event_type"":""charger_fault"",""phase"":""warning"",""affected_buses"":[],""affected_chargers"":[7],""effective_timestep"":9,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.45,""provisional"":true,""conflicting_evidence"":[""field_report_vs_initial_telemetry""],""estimates"":[{""parameter"":""charger_unavailability_probability"",""asset_id"":7,""lower_bound"":0.75,""upper_bound"":1.0,""selected_value"":null,""unit"":""probability"",""selection_policy"":""no_update_pending_confirmation""}],""recommended_action"":""request_confirmation"",""rationale"":""Conditional warning lacks confirmation; request confirmation without changing optimizer inputs.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-106-onset-driver_chat,v3_charger7_relay,OPS-106,driver_chat,driver_chat,test,onset,10,"[OPS-106] Maintenance: Field check backs it up: the relay-fault likelihood runs from seventy-five to one hundred percent.
Telemetry desk: My feed is still bouncing, so the field range and screen do not agree exactly.
Dispatcher: Use the cautious end of those figures for now; confidence 72 percent. Treat it as live.","{""event_id"":""OPS-106"",""source_type"":""driver_chat"",""event_type"":""charger_fault"",""phase"":""onset"",""affected_buses"":[],""affected_chargers"":[7],""effective_timestep"":10,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.72,""provisional"":true,""conflicting_evidence"":[""field_estimate_vs_fluctuating_dashboard""],""estimates"":[{""parameter"":""charger_unavailability_probability"",""asset_id"":7,""lower_bound"":0.75,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""probability"",""selection_policy"":""confirmed_unavailable""}],""recommended_action"":""optimize"",""rationale"":""Material event is confirmed; apply the frozen conservative parameter policy provisionally.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[7]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
OPS-106-persistence-driver_chat,v3_charger7_relay,OPS-106,driver_chat,driver_chat,test,persistence,11,"[OPS-106] Maintenance: Same issue as the last exchange; the relay-fault likelihood runs from seventy-five to one hundred percent.
Telemetry desk: The delayed screen still shows something lower.
Dispatcher: Confidence remains 60 percent. Leave what we already loaded alone for now.","{""event_id"":""OPS-106"",""source_type"":""driver_chat"",""event_type"":""charger_fault"",""phase"":""persistence"",""affected_buses"":[],""affected_chargers"":[7],""effective_timestep"":11,""expected_end_timestep"":null,""uncertainty"":true,""uncertainty_details"":{""confidence_level"":0.6,""provisional"":true,""conflicting_evidence"":[""driver_or_maintenance_report_vs_delayed_telemetry""],""estimates"":[{""parameter"":""charger_unavailability_probability"",""asset_id"":7,""lower_bound"":0.75,""upper_bound"":1.0,""selected_value"":1.0,""unit"":""probability"",""selection_policy"":""confirmed_unavailable""}],""recommended_action"":""wait"",""rationale"":""No selected operational value has changed; wait and avoid duplicate optimization.""},""material"":true,""updates"":{""delay_minutes_by_bus"":{},""energy_multiplier_by_bus"":{},""charger_power_kw"":{},""unavailable_chargers"":[7]},""evidence"":[""canonical_uncertainty_policy_v1"",""trigger_uncertainty_chat_v3""]}"
